state_code,state_name,state_abb,year,month,tmean,prcp,pdsi
27,Alagoas,AL,2008,12,26.8119169497023,18.2794704156763,0.021020593769921
27,Alagoas,AL,2009,12,26.6619781980328,40.7954797931746,-0.632948762353729
27,Alagoas,AL,2010,12,26.3086989159678,38.8631769629086,-0.84460323067455
27,Alagoas,AL,2011,12,26.0215295716828,22.0505533884553,-0.678730487969577
27,Alagoas,AL,2012,12,26.3883767969468,18.1339551654517,-3.55797810180514
27,Alagoas,AL,2013,12,26.2725379233267,41.7040717929017,-1.56624474916972
27,Alagoas,AL,2014,12,25.3919945511164,38.6319309870402,-0.659823004028523
27,Alagoas,AL,2015,12,26.6093150868135,29.689175788094,-2.60674046768862
27,Alagoas,AL,2016,12,26.771352076063,27.3682722110374,-4.33609554113126
27,Alagoas,AL,2017,12,26.6872986625223,27.0018056981704,-2.84570849526162
27,Alagoas,AL,2018,12,26.2717335083905,46.1287119435329,-4.0994895252527
27,Alagoas,AL,2019,12,27.0500337937299,23.5712841959561,-2.54899416250341
27,Alagoas,AL,2020,12,26.2437892053642,27.5481296941346,-2.89433765177633
28,Sergipe,SE,2001,1,25.7497121683757,39.0979359690348,1.08167866742238
28,Sergipe,SE,2002,1,25.1430271657308,176.568349609375,3.84290056864421
28,Sergipe,SE,2003,1,27.3422742716472,54.5602315775554,-1.58693034569422
28,Sergipe,SE,2004,1,25.8282396697998,263.36401570638,0.496001167396704
28,Sergipe,SE,2005,1,27.7390432993571,22.210376739502,-1.69298536618551
28,Sergipe,SE,2006,1,26.1747997283936,33.3018940607707,-1.58347831646601
28,Sergipe,SE,2007,1,27.146801554362,25.8439988517761,0.262189551840226
28,Sergipe,SE,2008,1,26.2017822011312,35.849683303833,-2.02990955193837
28,Sergipe,SE,2009,1,27.1114757029216,28.3289575831095,-1.96454748392105
28,Sergipe,SE,2010,1,26.4362921396891,66.0068444824219,-1.21238871534665
28,Sergipe,SE,2011,1,25.9777450561523,82.8626877848307,-0.636318300987283
28,Sergipe,SE,2012,1,26.012820002238,43.9333317057292,-1.15926189581553
28,Sergipe,SE,2013,1,27.2354185231527,20.5511779658,-3.79177858352661
28,Sergipe,SE,2014,1,26.2851278177897,31.4603652191162,-2.34140473206838
28,Sergipe,SE,2015,1,26.2911186472575,35.0026782480876,-2.28011653900147
28,Sergipe,SE,2016,1,26.7385485585531,103.072197672526,-2.76134530703227
28,Sergipe,SE,2017,1,26.8340620422363,25.1533250617981,-4.96218716303507
28,Sergipe,SE,2018,1,26.6542388153076,45.3919405873617,-3.16658930460612
28,Sergipe,SE,2019,1,26.7159471384684,43.0000634765625,-4.31548871358236
28,Sergipe,SE,2020,1,27.6567004648844,39.0547869873047,-1.90614767670631
28,Sergipe,SE,2001,2,26.6441653696696,35.8470109939575,0.586856709221999
28,Sergipe,SE,2002,2,25.7097215779623,81.1543630981445,1.76725234370679
28,Sergipe,SE,2003,2,26.3098896026611,52.0061675008138,-1.55955731948217
28,Sergipe,SE,2004,2,25.7058229064941,91.435564066569,0.487280288736025
28,Sergipe,SE,2005,2,27.3370654042562,56.5311362457275,-0.844781592786312
28,Sergipe,SE,2006,2,27.4731412506104,25.1162314860026,-1.85275271574656
28,Sergipe,SE,2007,2,26.293162282308,162.995037434896,0.880879260115326
28,Sergipe,SE,2008,2,26.9652556864421,80.2010873413086,-1.05414461631328
28,Sergipe,SE,2009,2,26.3992319488525,74.4383247375489,-1.85210772196452
28,Sergipe,SE,2010,2,26.8174622853597,73.4682835388184,-1.39783766508103
28,Sergipe,SE,2011,2,26.1499615478516,68.422840830485,-0.576669728532434
28,Sergipe,SE,2012,2,25.8806275431315,55.3430364481608,-1.09887321710587
28,Sergipe,SE,2013,2,26.9007423909505,28.6613276672363,-4.03222673416138
28,Sergipe,SE,2014,2,25.9239154815674,56.9296936798096,-2.2749604733785
28,Sergipe,SE,2015,2,26.4277242533366,74.7618231709798,-2.3838435347875
28,Sergipe,SE,2016,2,26.685492070516,45.9645168304443,-2.87196390151978
28,Sergipe,SE,2017,2,26.9287781016032,35.0611667633057,-4.97962104161581
28,Sergipe,SE,2018,2,26.8851942189535,46.3413359069824,-3.01801006317139
28,Sergipe,SE,2019,2,27.7752895355225,43.6598449452718,-4.35659069697062
28,Sergipe,SE,2020,2,27.5346307881673,55.5482182312012,-1.81225391030312
28,Sergipe,SE,2001,3,26.2084331766764,63.8690319824219,0.532380473613739
28,Sergipe,SE,2002,3,25.9238847859701,58.4635433451335,-0.216717281035186
28,Sergipe,SE,2003,3,26.5309591420492,83.3274768066407,-1.49675544659297
28,Sergipe,SE,2004,3,26.2384706115723,38.8097090657552,-0.584271572828293
28,Sergipe,SE,2005,3,27.0795172373454,106.189771219889,-0.818583888870974
28,Sergipe,SE,2006,3,27.1554973602295,60.9158973693848,-2.0577274163564
28,Sergipe,SE,2007,3,25.3360374450684,80.6353967793783,-0.232464522719383
